"","ALF47_merged","ALF45_merged","ALF38_merged","ALF37_merged","ALF14_merged","ALF39_merged","ALF13_merged","ALF17_merged","ALF32_merged","ALF01_merged","ALF21_merged","ALF12_merged","ALF30_merged","ALF08_merged","ALF18_merged","ALF16_merged","ALF43_merged","ALF31_merged","ALF07_merged","ALF46_merged","ALF27_merged","ALF02_merged","ALF41_merged","ALF06_merged","ALF34_merged","ALF15_merged","ALF11_merged","ALF09_merged","ALF19_merged","ALF03_merged","ALF04_merged","ALF28_merged","ALF05_merged","ALF20_merged","ALF40_merged","ALF10_merged","ALF22_merged","ALF44_merged","ALF23_merged","ALF25_merged","ALF26_merged","ALF42_merged","ALF33_merged","ALF24_merged","ALF35_merged","ALF36_merged"
"Chr3_83628788",0,0,0.125,0.0526315789473684,0.178571428571429,0,0.0714285714285714,0,0.153846153846154,0.0555555555555556,0.19047619047619,0.05,0.133333333333333,0.0869565217391304,0,0.0909090909090909,0.0769230769230769,0.0909090909090909,0.192307692307692,0,0,0.125,0,0.12,0,0.0454545454545455,0,0.173913043478261,0,0.0769230769230769,0.192307692307692,0,0.16,0.0555555555555556,0,0.25,0.0454545454545455,0,0.0588235294117647,0.1,0.105263157894737,0.0833333333333333,0.0952380952380952,0.05,0,0.0588235294117647
"Chr3_83628804",0.315789473684211,0.166666666666667,0.133333333333333,0.5,0.233333333333333,0.125,0.34375,0.25,0.142857142857143,0.272727272727273,0.136363636363636,0.238095238095238,0.125,0,0.25,0.181818181818182,0.2,0.153846153846154,0.266666666666667,0.466666666666667,0.2,0.303030303030303,0.1,0.233333333333333,0.375,0.172413793103448,0.15,0.21875,0.206896551724138,0.303030303030303,0.258064516129032,0.272727272727273,0.181818181818182,0.285714285714286,0.1,0.206896551724138,0.130434782608696,0.19047619047619,0.333333333333333,0.148148148148148,0.19047619047619,0.166666666666667,0.222222222222222,0.0869565217391304,0.3,0.166666666666667
"Chr3_83629016",0.157894736842105,0.166666666666667,0.333333333333333,0.130434782608696,0.214285714285714,0.176470588235294,0.125,0,0.142857142857143,0.166666666666667,0.136363636363636,0.285714285714286,0.272727272727273,0.2,0.2,0,0.384615384615385,0.166666666666667,0.210526315789474,0.166666666666667,0.192307692307692,0.166666666666667,0.1,0.289473684210526,0.214285714285714,0.15625,0.333333333333333,0.242424242424242,0.192307692307692,0.166666666666667,0.209302325581395,0.181818181818182,0.184210526315789,0.380952380952381,0.3,0.192307692307692,0.269230769230769,0.285714285714286,0.166666666666667,0.344827586206897,0.263157894736842,0.333333333333333,0.333333333333333,0.318181818181818,0.2,0.105263157894737
"Chr3_83797619",0,0.293103448275862,0,0,0,0.208333333333333,0,0,0,0,0.257142857142857,0,0.218181818181818,0,0,0,0,0,0,0,0.274509803921569,0.0408163265306122,0.351351351351351,0,0,0,0,0,0,0,0,0,0,0,0.19047619047619,0.0303030303030303,0.366666666666667,0,0.253968253968254,0,0.309090909090909,0,0.285714285714286,0,0.266666666666667,0
"Chr3_83797637",0.228571428571429,0.214285714285714,0.162790697674419,0.365384615384615,0.148148148148148,0.340425531914894,0.0851063829787234,0.178571428571429,0.4,0.121951219512195,0.235294117647059,0.0454545454545455,0.0740740740740741,0.166666666666667,0.0689655172413793,0.148148148148148,0.571428571428571,0.5625,0.34,0.5,0.122448979591837,0.125,0.243243243243243,0.0666666666666667,0.46875,0.2,0.276595744680851,0.136363636363636,0.136363636363636,0.0740740740740741,0.169811320754717,0.147058823529412,0.105263157894737,0.232558139534884,0.2,0.290322580645161,0.183333333333333,0.276595744680851,0.23728813559322,0.0769230769230769,0.269230769230769,0.285714285714286,0.0892857142857143,0.39622641509434,0.377777777777778,0.2
"Chr3_83808917",0.5,0.433333333333333,0.461538461538462,0.4375,0.133333333333333,0.5625,0.161290322580645,0.375,0.588235294117647,0.157894736842105,0.7,0.12,0.606060606060606,0.275862068965517,0.125,0.3,0.65,0.695652173913043,0.153846153846154,0.36,0.40625,0.379310344827586,0.5,0.315789473684211,0.555555555555556,0.296296296296296,0.583333333333333,0.241379310344828,0.4,0.242424242424242,0.421052631578947,0.458333333333333,0.285714285714286,0.357142857142857,0.631578947368421,0.457142857142857,0.578947368421053,0.564102564102564,0.647058823529412,0.390243902439024,0.590909090909091,0.4375,0.5,0.5625,0.6,0.620689655172414
"Chr3_83809040",0.372093023255814,0.0526315789473684,0.297297297297297,0.274509803921569,0.0517241379310345,0.36734693877551,0.0612244897959184,0.230769230769231,0.307692307692308,0.0645161290322581,0.590909090909091,0.0833333333333333,0.244444444444444,0.13953488372093,0.08,0.222222222222222,0.4,0.545454545454545,0.0892857142857143,0.368421052631579,0.125,0.209302325581395,0.272727272727273,0.0555555555555556,0.297297297297297,0.282051282051282,0.323529411764706,0.0425531914893617,0.195652173913043,0.163265306122449,0.210526315789474,0.151515151515152,0.0943396226415094,0.195121951219512,0.333333333333333,0.36734693877551,0.314814814814815,0.346153846153846,0.3,0.269230769230769,0.382352941176471,0.208333333333333,0.0925925925925926,0.4375,0.5,0.272727272727273
"Chr3_83809090",0.884615384615385,0.84,0.730769230769231,0.741935483870968,0.611111111111111,0.96551724137931,0.275862068965517,0.6,0.823529411764706,0.526315789473684,0.892857142857143,0.761904761904762,0.857142857142857,0.518518518518518,0.5625,0.740919263116016,0.80952380952381,0.952380952380952,0.5,0.875,0.964285714285714,0.692307692307692,0.909090909090909,0.714285714285714,0.91304347826087,0.6,0.714285714285714,0.586206896551724,0.714285714285714,0.71875,0.527777777777778,0.9,0.571428571428571,0.645161290322581,0.833333333333333,0.833333333333333,0.894736842105263,0.75,0.870967741935484,0.648648648648649,0.75,0.666666666666667,0.65625,0.814814814814815,0.944444444444444,0.777777777777778
"Chr3_83809161",0.103448275862069,0.214285714285714,0.08,0.117647058823529,0.125,0.125,0.0689655172413793,0.0666666666666667,0.117647058823529,0.0526315789473684,0.0357142857142857,0.208333333333333,0.0333333333333333,0.178571428571429,0.125,0,0,0.0909090909090909,0.128205128205128,0.08,0.121212121212121,0,0.166666666666667,0.111111111111111,0.28,0.0416666666666667,0,0.290322580645161,0.15625,0.0645161290322581,0.0526315789473684,0.0869565217391304,0.184210526315789,0.137931034482759,0.105263157894737,0.09375,0.0789473684210526,0.0540540540540541,0.0882352941176471,0.131578947368421,0.0952380952380952,0.0666666666666667,0.03125,0,0,0.0333333333333333
"Chr3_83866090",0.521739130434783,0.727272727272727,0,0.105263157894737,0.25,0.173913043478261,0.272727272727273,0.166666666666667,0,0,0.454545454545455,0.105263157894737,0.304347826086957,0.3,0.333333333333333,0.266666666666667,0,0.2,0.157894736842105,0.2,0.363636363636364,0.1,0.333333333333333,0.12,0.8,0.2,0.0909090909090909,0,0.409090909090909,0,0.227272727272727,0.666666666666667,0,0.304347826086957,0.3,0.173913043478261,0.0740740740740741,0.0689655172413793,0.260869565217391,0.72,0.333333333333333,0.181818181818182,0.16,0.380952380952381,0.181818181818182,0.380952380952381
"Chr3_83975118",0.103448275862069,0,0.181818181818182,0.0909090909090909,0.0833333333333333,0,0.0952380952380952,0,0,0,0.230769230769231,0,0,0,0.0526315789473684,0,0.24,0,0.0740740740740741,0,0.0909090909090909,0.08,0.125,0.0740740740740741,0.0909090909090909,0.0833333333333333,0,0.166666666666667,0,0,0,0,0.0555555555555556,0.153846153846154,0.0769230769230769,0.111111111111111,0,0.0357142857142857,0,0.0625,0.0714285714285714,0.0833333333333333,0,0,0.0952380952380952,0.137931034482759
"Chr3_83975126",0,0,0.0909090909090909,0.181818181818182,0,0.333333333333333,0.0952380952380952,0.105263157894737,0,0,0.230769230769231,0,0.0740740740740741,0.0740740740740741,0,0,0,0,0,0.0909090909090909,0.0952380952380952,0,0,0,0,0.166666666666667,0.333333333333333,0,0,0.0833333333333333,0,0,0,0,0,0,0.5,0,0.227272727272727,0,0.142857142857143,0,0.1,0,0.19047619047619,0.148148148148148
"Chr3_83975171",0.304347826086957,0.625,0.956521739130435,0.863636363636364,0.3125,0.5625,0.365853658536585,0.75,0.678571428571429,0.64,0.6,0.56,0.785714285714286,0.369565217391304,0.863636363636364,0.470588235294118,0.740740740740741,0.363636363636364,0.72972972972973,0.692307692307692,0.594594594594595,0.360655737704918,0.705882352941177,0.575,0.588235294117647,0.846153846153846,0.739130434782609,0.744186046511628,0.375,0.488888888888889,0.307692307692308,0.703703703703704,0.638297872340426,0.685714285714286,0.655172413793103,0.575,0.303030303030303,0.833333333333333,0.411764705882353,0.631578947368421,0.545454545454545,0.807692307692308,0.263157894736842,0.586206896551724,0.818181818181818,0.866666666666667
"Chr3_83979380",0.142857142857143,0.0263157894736842,0.08,0.0833333333333333,0.230769230769231,0.09375,0.0769230769230769,0.0434782608695652,0.0869565217391304,0.0909090909090909,0.1,0,0.09375,0.258064516129032,0,0.0588235294117647,0.0434782608695652,0.130434782608696,0.142857142857143,0.0333333333333333,0.137931034482759,0.129032258064516,0,0.142857142857143,0.04,0.0769230769230769,0.0357142857142857,0.0967741935483871,0.0869565217391304,0.125,0.15,0,0.147058823529412,0.0689655172413793,0,0.111111111111111,0.0930232558139535,0.162162162162162,0,0.0714285714285714,0.117647058823529,0.0476190476190476,0.0540540540540541,0.181818181818182,0.0434782608695652,0.111111111111111
"Chr3_83979417",0.428571428571429,0,0.166666666666667,0.25,0.205128205128205,0,0.538461538461538,0,0.434782608695652,0.380952380952381,0,0.1,0,0.548387096774194,0.181818181818182,0.333333333333333,0,0.173913043478261,0.351351351351351,0,0,0.393939393939394,0.260869565217391,0.209302325581395,0,0.0384615384615385,0.0714285714285714,0,0.32,0.294117647058824,0.390243902439024,0.258064516129032,0.358974358974359,0.0625,0,0,0.0444444444444444,0,0,0,0,0.380952380952381,0,0.0909090909090909,0.0869565217391304,0.111111111111111
"Chr3_84081483",0.263157894736842,0.625,0.166666666666667,0.391304347826087,0.4,0.125,0.0666666666666667,0.25,0.142857142857143,0.142857142857143,0.222222222222222,0.428571428571429,0.368421052631579,0.761904761904762,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.518518518518518,0.111111111111111,0.347826086956522,0.375,0.307692307692308,0.387096774193548,0.235294117647059,0.4,0.238095238095238,0.409090909090909,0.275862068965517,0.391304347826087,0.48,0.583333333333333,0.413793103448276,0.333333333333333,0.6,0.346153846153846,0.166666666666667,0.291666666666667,0.173913043478261,0.344827586206897,0.625,0.461538461538462,0.346153846153846,0.230769230769231,0.166666666666667,0.227272727272727
"Chr3_84101897",0.928571428571429,0.814814814814815,0.533333333333333,0.794117647058823,0.553191489361702,0.583333333333333,0.666666666666667,0.266666666666667,0.827586206896552,0.733333333333333,0.463414634146341,0.714285714285714,0.526315789473684,0.767441860465116,0.518518518518518,0.346153846153846,0.481481481481481,0.5625,0.644444444444444,0.648648648648649,0.657894736842105,0.325581395348837,0.695652173913043,0.41025641025641,0.727272727272727,0.615384615384615,0.67741935483871,0.723404255319149,0.758620689655172,0.5,0.454545454545455,0.857142857142857,0.6,0.612903225806452,0.833333333333333,0.652173913043478,0.421052631578947,0.648648648648649,0.483870967741935,0.522727272727273,0.59375,0.84,0.5,0.351351351351351,0.714285714285714,0.463414634146341
"Chr3_84143715",0.156862745098039,0.153846153846154,0.3125,0.176470588235294,0,0.166666666666667,0.0425531914893617,0,0.193548387096774,0.111111111111111,0.172413793103448,0,0.196078431372549,0.0338983050847458,0.15,0.272727272727273,0.148148148148148,0,0.0317460317460317,0.111111111111111,0.132075471698113,0.0338983050847458,0,0.0307692307692308,0.25531914893617,0,0.0943396226415094,0.0298507462686567,0,0.0303030303030303,0,0.1,0,0.0526315789473684,0.1875,0,0.117647058823529,0.0666666666666667,0.423076923076923,0,0.166666666666667,0,0.0454545454545455,0.0754716981132075,0.195121951219512,0.166666666666667
"Chr3_84143724",0.333333333333333,0.384615384615385,0.121212121212121,0.147058823529412,0.363636363636364,0.433333333333333,0.395833333333333,0.5,0.32258064516129,0.4,0.344827586206897,0.434782608695652,0.307692307692308,0.23728813559322,0.210526315789474,0.272727272727273,0.571428571428571,0.25,0.46875,0.388888888888889,0.211538461538462,0.413793103448276,0.434782608695652,0.3125,0.333333333333333,0.363636363636364,0.415094339622642,0.382352941176471,0.243243243243243,0.272727272727273,0.344262295081967,0.4,0.492063492063492,0.166666666666667,0.5,0.40625,0.339622641509434,0.26984126984127,0.0784313725490196,0.210526315789474,0.208333333333333,0.0909090909090909,0.522727272727273,0.363636363636364,0.414634146341463,0.32
"Chr3_84143871",0.766233766233766,0.764705882352941,0.790322580645161,0.647058823529412,0.594339622641509,0.72289156626506,0.725806451612903,0.638888888888889,0.655172413793103,0.596491228070175,0.682926829268293,0.705882352941177,0.714285714285714,0.662162162162162,0.581395348837209,0.742857142857143,0.764705882352941,0.796296296296296,0.730337078651685,0.703703703703704,0.888888888888889,0.540816326530612,0.722222222222222,0.752688172043011,0.643835616438356,0.545454545454545,0.735294117647059,0.719101123595506,0.714285714285714,0.728260869565217,0.728260869565217,0.96,0.670454545454545,0.608108108108108,0.645833333333333,0.764150943396226,0.681318681318681,0.773333333333333,0.833333333333333,0.682926829268293,0.754098360655738,0.787234042553192,0.688311688311688,0.611111111111111,0.803921568627451,0.608695652173913
"Chr3_84143889",0,0.0465116279069767,0.0375,0.0459770114942529,0.0567375886524823,0.0792079207920792,0,0.0425531914893617,0.125,0.08,0.0545454545454545,0.09375,0.0470588235294118,0.0319148936170213,0.0357142857142857,0.0869565217391304,0.119402985074627,0,0.0403225806451613,0.0869565217391304,0,0.0241935483870968,0.0392156862745098,0.0650406504065041,0.0212765957446809,0.129411764705882,0,0.032520325203252,0.04,0.0252100840336134,0.0508474576271186,0.0333333333333333,0.016260162601626,0.074468085106383,0.0666666666666667,0.0441176470588235,0.094017094017094,0.0416666666666667,0.0119047619047619,0.0555555555555556,0.0481927710843374,0.0677966101694915,0.0909090909090909,0.09,0,0.0666666666666667
"Chr3_84143915",0.368421052631579,0.36734693877551,0.38,0.35,0.282828282828283,0.421875,0.298245614035088,0.352941176470588,0.319148936170213,0.290909090909091,0.246753246753247,0.365853658536585,0.309090909090909,0.338235294117647,0.30952380952381,0.32258064516129,0.347826086956522,0.274509803921569,0.241379310344828,0.369565217391304,0.303030303030303,0.273809523809524,0.282051282051282,0.267441860465116,0.258064516129032,0.278688524590164,0.339285714285714,0.253012048192771,0.232142857142857,0.268292682926829,0.297619047619048,0.365853658536585,0.193181818181818,0.303030303030303,0.375,0.362637362637363,0.324675324675325,0.285714285714286,0.344827586206897,0.230769230769231,0.309090909090909,0.378378378378378,0.283582089552239,0.27536231884058,0.3,0.310344827586207
"Chr3_84143993",0.363636363636364,0.176470588235294,0.470588235294118,0.173913043478261,0.0869565217391304,0.2,0.357142857142857,0,0,0.173913043478261,0.303030303030303,0.105263157894737,0.12,0.0357142857142857,0.0476190476190476,0.230769230769231,0.176470588235294,0.347826086956522,0,0.125,0.111111111111111,0.142857142857143,0.375,0.0769230769230769,0.0689655172413793,0,0.166666666666667,0.166666666666667,0.0833333333333333,0.0512820512820513,0.0263157894736842,0.142857142857143,0.125,0.1,0,0.184210526315789,0.382352941176471,0.275862068965517,0.25,0.153846153846154,0.166666666666667,0.25,0.107142857142857,0.172413793103448,0.105263157894737,0.0769230769230769
"Chr3_84179324",0.607142857142857,0.769230769230769,0.826086956521739,0.722222222222222,1,0.615384615384615,0.777777777777778,0.85,0.5,0.612903225806452,0.434782608695652,0.736842105263158,0.78125,0.806451612903226,0.619047619047619,0.777777777777778,0.4,0.842105263157895,0.805555555555556,0.681818181818182,0.68,0.84375,0.285714285714286,0.739130434782609,0.888888888888889,1,0.458333333333333,0.657894736842105,0.606060606060606,0.65625,0.794871794871795,0.863636363636364,0.851851851851852,0.703703703703704,0.666666666666667,0.571428571428571,0.8125,0.764705882352941,0.44,0.783783783783784,0.413793103448276,0.772727272727273,0.7,0.794117647058823,0.692307692307692,0.67741935483871
"Chr3_84179467",0.153846153846154,0.363636363636364,0.153846153846154,0.307692307692308,0.136363636363636,0.222222222222222,0.363636363636364,0.3,0.272727272727273,0.5,0.294117647058824,0.363636363636364,0.153846153846154,0.571428571428571,0.4,0.293808076455135,0.3,0.416666666666667,0.411764705882353,0.416666666666667,0.333333333333333,0.294117647058824,0.545454545454545,0.235294117647059,0.583333333333333,0.176470588235294,0.214285714285714,0.35,0.428571428571429,0.133333333333333,0.333333333333333,0.4,0.2,0.277777777777778,0.3,0.1875,0.125,0.285714285714286,0.181818181818182,0.291666666666667,0.214285714285714,0,0.357142857142857,0.1875,0.0833333333333333,0.4
"Chr3_84179513",0,0,0.153846153846154,0,0.0526315789473684,0,0.333333333333333,0,0.181818181818182,0.0909090909090909,0.0588235294117647,0.0909090909090909,0.0588235294117647,0,0,0.0657453538129493,0,0,0.111111111111111,0.0769230769230769,0,0.0555555555555556,0,0.117647058823529,0,0.0625,0.235294117647059,0.105263157894737,0.0714285714285714,0.0588235294117647,0.176470588235294,0,0.1,0,0,0.157894736842105,0.0588235294117647,0.0666666666666667,0,0.0714285714285714,0,0.272727272727273,0,0.0555555555555556,0.0833333333333333,0
"Chr3_84179526",0.428571428571429,0.277777777777778,0.304347826086957,0.105263157894737,0.3,0.228571428571429,0.142857142857143,0.133333333333333,0.166666666666667,0.142857142857143,0,0.2,0.375,0.0434782608695652,0.142857142857143,0.454545454545455,0.35,0.3,0.0967741935483871,0,0.037037037037037,0.310344827586207,0.428571428571429,0.3,0.0625,0.185185185185185,0.423076923076923,0.206896551724138,0.0416666666666667,0.375,0.206896551724138,0.1,0.272727272727273,0.269230769230769,0.277777777777778,0.25,0.4,0.428571428571429,0.227272727272727,0.323529411764706,0.333333333333333,0.5,0.227272727272727,0.484848484848485,0.25,0.178571428571429
"Chr3_84179527",0.0434782608695652,0,0.260869565217391,0,0.242424242424242,0.0882352941176471,0.25,0.352941176470588,0.15,0.3125,0.133333333333333,0.136363636363636,0.111111111111111,0.115384615384615,0.388888888888889,0.153846153846154,0,0.0434782608695652,0.4375,0.2,0.037037037037037,0.147058823529412,0,0.0882352941176471,0,0.21875,0.25,0.303030303030303,0.16,0.142857142857143,0.193548387096774,0,0.2,0.0689655172413793,0,0.275862068965517,0.241379310344828,0.0416666666666667,0.0909090909090909,0.0975609756097561,0.0384615384615385,0.222222222222222,0.0434782608695652,0.0666666666666667,0.117647058823529,0.032258064516129
"Chr3_84179537",0.0625,0.25,0.5,0.142857142857143,0.416666666666667,0.304347826086957,0.333333333333333,0.363636363636364,0.533333333333333,0.363636363636364,0.238095238095238,0.266666666666667,0.25,0.25,0.454545454545455,0.255962604668187,0.307692307692308,0.214285714285714,0.304347826086957,0.2,0.210526315789474,0.260869565217391,0,0.227272727272727,0,0.55,0.333333333333333,0.363636363636364,0.176470588235294,0.241379310344828,0.166666666666667,0.0625,0.222222222222222,0.142857142857143,0.0714285714285714,0.375,0.217391304347826,0.222222222222222,0.105263157894737,0.192307692307692,0.263157894736842,0.454545454545455,0.176470588235294,0.185185185185185,0.333333333333333,0.208333333333333
"Chr3_84179558",0.0588235294117647,0.125,0.125,0.153846153846154,0.130434782608696,0.0416666666666667,0,0,0.0625,0.0909090909090909,0,0,0.0625,0,0.0909090909090909,0.0622599395732912,0.333333333333333,0.0714285714285714,0,0,0.0526315789473684,0.0434782608695652,0,0,0,0.142857142857143,0,0.0476190476190476,0,0.0357142857142857,0.0555555555555556,0,0,0.0454545454545455,0.0714285714285714,0.185185185185185,0,0,0,0.0357142857142857,0.105263157894737,0.2,0.111111111111111,0.16,0.0833333333333333,0.08
"Chr3_84179635",0.157894736842105,0,0,0.25,0,0.136363636363636,0,0,0.125,0,0.1,0,0,0.0476190476190476,0,0.0532705787631828,0.0769230769230769,0.0666666666666667,0.0384615384615385,0,0.05,0.0416666666666667,0,0.0416666666666667,0,0.0416666666666667,0.0476190476190476,0.0454545454545455,0.0588235294117647,0,0.142857142857143,0,0.08,0.0909090909090909,0.0714285714285714,0,0,0,0.2,0.0740740740740741,0.105263157894737,0.0909090909090909,0,0.125,0.0909090909090909,0
"Chr3_84184858",0,0.133333333333333,0.166666666666667,0.142857142857143,0.04,0.1875,0,0,0.333333333333333,0.1,0.272727272727273,0.0666666666666667,0.0909090909090909,0.125,0.181818181818182,0,0.25,0.0909090909090909,0,0.153846153846154,0.111111111111111,0.0526315789473684,0.1,0.0869565217391304,0,0.25,0.125,0,0.2,0.15,0.0476190476190476,0.2,0,0.125,0,0.269230769230769,0.111111111111111,0.388888888888889,0.0526315789473684,0.0909090909090909,0.142857142857143,0.181818181818182,0.105263157894737,0.368421052631579,0.363636363636364,0.117647058823529
"Chr3_84184991",0.4,0.142857142857143,0.25,0.444444444444444,0.208333333333333,0.230769230769231,0.4375,0.818181818181818,0.5,0.3,0.375,0.692307692307692,0.615384615384615,0.647058823529412,0.272727272727273,0.333333333333333,0.454545454545455,0.454545454545455,0.470588235294118,0.333333333333333,0.416666666666667,0.454545454545455,0.2,0.517241379310345,0.363636363636364,0.368421052631579,0.266666666666667,0.363636363636364,0.461538461538462,0.571428571428571,0.476190476190476,0.3,0.380952380952381,0.705882352941177,0.363636363636364,0.52,0.28,0.357142857142857,0.4,0.2,0.3125,0.230769230769231,0.7,0.210526315789474,0.1,0.5
"Chr3_84185055",0,0.0666666666666667,0.25,0.0625,0.0454545454545455,0.0714285714285714,0.25,0.181818181818182,0,0.2,0.0526315789473684,0,0,0.0555555555555556,0.0909090909090909,0,0,0.0769230769230769,0,0,0.0952380952380952,0.25,0,0.08,0.181818181818182,0.0555555555555556,0.0625,0.0434782608695652,0.0666666666666667,0,0.142857142857143,0,0.181818181818182,0,0.0909090909090909,0.0384615384615385,0.0384615384615385,0,0,0.1,0.0625,0.0833333333333333,0,0.0526315789473684,0,0.133333333333333
"Chr3_84320509",0.291666666666667,0.416666666666667,0.538461538461538,0.263157894736842,0.151515151515152,0.476190476190476,0.25,0.153846153846154,0.2,0.411764705882353,0.142857142857143,0.357142857142857,0.368421052631579,0.233333333333333,0.222222222222222,0.0833333333333333,0.466666666666667,0.25,0.111111111111111,0.380952380952381,0.208333333333333,0.25,0.461538461538462,0.310344827586207,0.111111111111111,0.304347826086957,0.5,0.260869565217391,0.476190476190476,0.272727272727273,0.2,0.416666666666667,0.37037037037037,0.318181818181818,0.636363636363636,0.290322580645161,0.413793103448276,0.416666666666667,0.263157894736842,0.259259259259259,0.15,0.384615384615385,0.346153846153846,0.346153846153846,0.615384615384615,0.375
"Chr3_84320606",0,0.166666666666667,0.166666666666667,0,0,0.277777777777778,0.0625,0,0,0,0.0833333333333333,0,0.0714285714285714,0.0476190476190476,0.0714285714285714,0,0.142857142857143,0,0.05,0,0.05,0,0,0.0769230769230769,0.125,0,0.166666666666667,0,0.0588235294117647,0.105263157894737,0,0,0.115384615384615,0.0666666666666667,0.181818181818182,0,0.217391304347826,0.1,0.0526315789473684,0,0,0.166666666666667,0.08,0,0.166666666666667,0
"Chr3_84322073",0.107142857142857,0.142857142857143,0.0476190476190476,0.129032258064516,0.0256410256410256,0.103448275862069,0.037037037037037,0,0.125,0.0645161290322581,0.0606060606060606,0.0625,0.037037037037037,0.0294117647058824,0.0526315789473684,0.181818181818182,0.181818181818182,0.037037037037037,0.0303030303030303,0.125,0.027027027027027,0,0,0.0487804878048781,0.206896551724138,0,0,0,0,0.037037037037037,0,0.0434782608695652,0.027027027027027,0,0.117647058823529,0.0238095238095238,0.157894736842105,0.125,0.117647058823529,0.09375,0.153846153846154,0,0.125,0.0294117647058824,0.0526315789473684,0
"Chr3_84322163",0.296296296296296,0.2,0.333333333333333,0.233333333333333,0.461538461538462,0.37037037037037,0.259259259259259,0.3125,0.136363636363636,0.222222222222222,0.25,0.411764705882353,0.392857142857143,0.387096774193548,0.315789473684211,0.454545454545455,0.272727272727273,0.32,0.294117647058824,0.333333333333333,0.285714285714286,0.243243243243243,0.4,0.256410256410256,0.2,0.192307692307692,0.185185185185185,0.333333333333333,0.303030303030303,0.230769230769231,0.379310344827586,0.217391304347826,0.333333333333333,0.233333333333333,0.1875,0.25,0.189189189189189,0.304347826086957,0.235294117647059,0.21875,0.24,0.210526315789474,0.09375,0.303030303030303,0.263157894736842,0.222222222222222
"Chr3_84322377",0.730769230769231,0.65,0.65,0.793103448275862,0.696969696969697,0.8,0.652173913043478,0.625,0.5,0.576923076923077,0.620689655172414,0.6875,0.782608695652174,0.766666666666667,0.631578947368421,0.818181818181818,0.761904761904762,0.625,0.7,0.724137931034483,0.7,0.454545454545455,0.659082375876088,0.617647058823529,0.851851851851852,0.68,0.52,0.387096774193548,0.5,0.625,0.758620689655172,0.772727272727273,0.870967741935484,0.607142857142857,0.6875,0.555555555555556,0.8,0.583333333333333,0.733333333333333,0.645161290322581,0.75,0.555555555555556,0.586206896551724,0.548387096774194,0.529411764705882,0.545454545454545
"Chr3_84322423",0.357142857142857,0.260869565217391,0.208333333333333,0.3,0.27027027027027,0.333333333333333,0.193548387096774,0.2,0.35,0.296296296296296,0.354838709677419,0.0526315789473684,0.275862068965517,0.225806451612903,0.157894736842105,0.0769230769230769,0.304347826086957,0.192307692307692,0.333333333333333,0.25,0.387096774193548,0.189189189189189,0.166666666666667,0.294117647058824,0.413793103448276,0.285714285714286,0.307692307692308,0.147058823529412,0.3,0.275862068965517,0.3,0.363636363636364,0.3125,0.310344827586207,0.3,0.297297297297297,0.292682926829268,0.185185185185185,0.344827586206897,0.264705882352941,0.36,0.277777777777778,0.310344827586207,0.275862068965517,0.173913043478261,0.379310344827586
"Chr3_84357667",0.1875,0.210526315789474,0.1,0.0714285714285714,0.0178571428571429,0.0967741935483871,0,0.0833333333333333,0,0.0689655172413793,0.1,0.0384615384615385,0,0.027027027027027,0,0.117647058823529,0.217391304347826,0,0.0454545454545455,0.142857142857143,0.102564102564103,0,0.125,0.04,0.172413793103448,0.1,0.032258064516129,0,0.0294117647058824,0,0.02,0.176470588235294,0.0434782608695652,0.0625,0.388888888888889,0.0227272727272727,0.170212765957447,0,0.289473684210526,0.0408163265306122,0.0625,0.0625,0.222222222222222,0,0,0.0645161290322581
"Chr3_84357836",0.0789473684210526,0.136363636363636,0.125,0,0.0655737704918033,0.0789473684210526,0.0232558139534884,0.0769230769230769,0,0.037037037037037,0.0930232558139535,0.161290322580645,0,0.024390243902439,0.0454545454545455,0.0555555555555556,0.0434782608695652,0,0,0.0384615384615385,0.0444444444444444,0.115384615384615,0.117647058823529,0.1,0.032258064516129,0.0882352941176471,0.0540540540540541,0.0192307692307692,0,0.0727272727272727,0.0545454545454545,0,0,0.0789473684210526,0.0526315789473684,0,0.0217391304347826,0,0.024390243902439,0.0535714285714286,0.0434782608695652,0.0625,0.121951219512195,0.0178571428571429,0.0833333333333333,0.0882352941176471
"Chr3_84438519",0.05,0.0555555555555556,0.0769230769230769,0.0588235294117647,0.0714285714285714,0.0588235294117647,0.0476190476190476,0,0.0588235294117647,0.0588235294117647,0.0454545454545455,0.0555555555555556,0.0952380952380952,0.0454545454545455,0.0769230769230769,0.0706775269243225,0.0714285714285714,0.0714285714285714,0.0416666666666667,0.105263157894737,0.0416666666666667,0.04,0.0909090909090909,0.0606060606060606,0.0714285714285714,0.0714285714285714,0.05,0.1,0.0909090909090909,0.0740740740740741,0.125,0.0769230769230769,0.0434782608695652,0.0869565217391304,0.0909090909090909,0.08,0.04,0.0454545454545455,0.0833333333333333,0.0740740740740741,0.05,0.0769230769230769,0.1,0.136363636363636,0.0769230769230769,0.157894736842105
