"","X.1","Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","yld7","GNDVI_138","NDVI_138","GNDVI_145","NDVI_145","GNDVI_152","NDVI_152","GNDVI_160","NDVI_160","GNDVI_165","NDVI_165","GNDVI_173","NDVI_173","GNDVI_179","NDVI_179","GNDVI_187","NDVI_187","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_206","NDVI_206","GNDVI_215","NDVI_215","GNDVI_223","NDVI_223","GNDVI_228","NDVI_228","GNDVI_242","NDVI_242","GNDVI_257","NDVI_257","GNDVI_263","NDVI_263","GNDVI_278","NDVI_278","GNDVI_293","NDVI_293","GNDVI_299","NDVI_299","GNDVI_307","NDVI_307","sca_yld2","sca_yld3","sca_yld4","sca_yld5","sca_yld6","sca_yld7","GNDVI_153","GNDVI_181","GNDVI_207","GNDVI_243","GNDVI_279","GNDVI_310","spa_int_yld2","spa_slp_yld2","PEE_153","spa_int_yld3","spa_slp_yld3","PEE_181","spa_int_yld4","spa_slp_yld4","PEE_207","spa_int_yld5","spa_slp_yld5","PEE_243","spa_int_yld6","spa_slp_yld6","PEE_279","spa_int_yld7","spa_slp_yld7","PEE_310"
"110",110,"NUMEX_BILL_MELTON","2","209","14","3",6.35,5.43428564422222,4,4.65,4.85,3.45,0.0431618544792609,0.443023631,0.247732294685342,0.491600099,0.274811576535604,0.518168541,-0.0877836881067537,0.513800625,0.0245490479403482,0.410522167,0.0920470320098791,0.424659898,0.198272531602878,0.458902434,0.0195136647755791,0.412994988,0.0374331236381769,0.451442204,0.103227802761847,0.356606019,0.19066427075735,0.444339818,-0.0205380303888574,0.27622663,0.0905666105235434,0.443757607,0.105914898260788,0.448422831,0.377413245049638,0.452896251,-0.00351958362375124,0.382910609,0.181917224678174,0.4219283,0.310995523484645,0.47328891,0.117035503004715,0.429721498,0.106686952136412,0.42393613,0.267561530418077,0.473710806,0.23370374120374,0.18481603450095,0.128835397350694,0.337657983536485,0.164978439002882,0.183222222958897,0.23370374120374,0.18481603450095,0.128835397350694,0.337657983536485,0.164978439002882,0.183222222958897,0.00563204680763157,-0.00136000456918137,0.00327644980557732,-0.00587167005034387,0.00486616415991145,0.00255677347576208,-0.00564872480921272,0.00186103508098582,-0.00242531750836316,-0.00320250051033061,0.00794856787732363,0.0105648228404421,-0.00233064391703609,9.1205946441157e-05,-0.00217267058453793,-0.00598123695343916,0.00447417373208417,0.00176825923855621
"111",111,"NUMEX_BILL_MELTON","1","210","14","2",6.05,5.57901493444444,3.9,4.35,4.4,2.95,0.0411416263310444,0.438207559,0.26311358962419,0.490499586,0.276603861903646,0.521937096,-0.0906991086839479,0.508262766,0.0159995670139468,0.416404517,0.0945526393309615,0.428143604,0.211100902977296,0.462599253,0.0231289413371493,0.360929246,0.0389062964520824,0.451987069,0.102430631664898,0.368643158,0.188594729284163,0.451219695,-0.0174337207456705,0.280131152,0.0938737253131369,0.435963257,0.109018141905245,0.445271911,0.373700625063139,0.44928736,0.00148274461627249,0.383385812,0.181031066821633,0.415906111,0.310919400651761,0.47141887,0.0995802909515542,0.427419589,0.0985109840386595,0.426253555,0.229905310290882,0.465913778,0.222662619572068,0.189738170591357,0.125614512416927,0.315873597501873,0.149671161157254,0.156668277602535,0.222662619572068,0.189738170591357,0.125614512416927,0.315873597501873,0.149671161157254,0.156668277602535,-0.0289207385479969,0.00298549965458667,-0.0237497014828703,-0.0133503469154928,-0.00126803793506987,-0.015546653035361,-0.0149617816967327,-0.00128289167971408,-0.0171838152568948,-0.0144492703653981,-0.00095870902192049,-0.0161098030937827,-0.01629799769479,-5.48064081083098e-05,-0.0163929251777992,-0.03308478253876,0.00394493399563887,-0.0262519564556665
"112",112,"NUMEX_BILL_MELTON","1","211","14","1",5.55,5.39775008688889,4.05,4.35,4.45,3.05,0.0699051045550381,0.420340932,0.287836109570163,0.5025696,0.308101813492904,0.531387391,-0.0941004136968839,0.49522629,0.0168745945408841,0.41534539,0.0827100451437907,0.441381194,0.235536048453794,0.487014082,0.0206569570441315,0.407310684,0.0447733063755736,0.44778093,0.130029417488164,0.390858358,0.206605330049523,0.47255525,-0.00611088820820265,0.299752182,0.112887279019389,0.439063305,0.119605635650616,0.451502564,0.387450664012388,0.46505007,-0.00353322706342552,0.384686867,0.202922455321331,0.430442959,0.327098093586497,0.477527879,0.100860218581878,0.440367687,0.121063490962346,0.438577798,0.254894573838306,0.498041499,0.204260750185946,0.183573487224878,0.130445839817578,0.315873597501873,0.151371969806768,0.161979066673808,0.204260750185946,0.183573487224878,0.130445839817578,0.315873597501873,0.151371969806768,0.161979066673808,-0.0052843776194024,3.02367584125608e-05,-0.00523200601780452,-0.0121074058980954,0.00109599559382492,-0.0102090858530145,-0.0073414149745559,0.00273032559237206,-0.0026123523480274,-0.00690757013201695,-0.00172757866013011,-0.00989982413235823,-0.00861558118129621,-9.32416099127691e-05,-0.0087770803863389,-0.010851018884079,0.00332151906001575,-0.00509797913896347
"113",113,"NM1701PAR","1","212","15","1",6.2,5.62371972888889,4.2,4.15,4.25,3.1,0.0882085184446364,0.429568014,0.283385141253837,0.50725628,0.288405017056557,0.517645157,-0.0894886031719305,0.503509132,0.0423796552118164,0.40992543,0.113754196578575,0.423206092,0.241393751071912,0.481362109,0.0141586747012473,0.406414633,0.0568269196483422,0.443200654,0.12535492904148,0.378809818,0.218123157716036,0.468557241,0.0157050699465725,0.24539378,0.118697474528636,0.438061952,0.121817286958481,0.445460394,0.413799959596451,0.464651718,-0.00891916410493095,0.351860612,0.194197298937837,0.418098048,0.333676631657661,0.488226001,0.098574650919798,0.419373686,0.117464771257307,0.415844532,0.284542884491044,0.464804479,0.228183180387904,0.191258547578016,0.135277167218229,0.301350673478799,0.144568735208711,0.164634461209444,0.228183180387904,0.191258547578016,0.135277167218229,0.301350673478799,0.144568735208711,0.164634461209444,-0.00873139590623045,-0.00649888904649919,-0.0199878018783306,-0.00641191997319595,0.00233022591279642,-0.00237585031675618,-0.00928218131286414,0.00355711952672894,-0.00312106959089766,-0.00951760690671974,-0.00687020930371046,-0.0214171584273789,-0.0168861264177493,-7.07077005443875e-05,-0.0170085957470433,-0.015347366162374,0.00516834550156031,-0.00639552920172005
"114",114,"NM1715PAR","1","213","15","2",5.1,4.65454365244444,3.05,3.15,3.6,1.6,0.0675010783391191,0.431921617,0.25733169127141,0.481428681,0.285005129173634,0.49806082,-0.0866570120084964,0.507040457,0.0412487481773548,0.419770727,0.108913334102728,0.428147004,0.215506558051698,0.446182541,0.039629551384047,0.339499336,0.045707170625711,0.451185743,0.0866670722662049,0.362451655,0.175318928680406,0.440404529,-0.00784498966674629,0.259085759,0.0693550677316522,0.427369787,0.0834352881878827,0.434648029,0.350105033323716,0.422389787,-0.0300771963638601,0.412318676,0.166848208602722,0.423406513,0.303335813259256,0.469988962,0.0466801387124942,0.456237904,0.0542139128196923,0.443762983,0.228082310974366,0.437925241,0.187699067738437,0.158297586210059,0.0982369904799043,0.228736053363426,0.122458222765026,0.0849726251403582,0.187699067738437,0.158297586210059,0.0982369904799043,0.228736053363426,0.122458222765026,0.0849726251403582,0.0129739626633729,0.00113377165693431,0.0149377127687833,0.00501492984423245,0.00514111015211857,0.0139195937960975,0.000273787418363329,0.000363441092401254,0.000903285853209794,-0.00467370093323061,0.00038219381974129,-0.00401172182199266,0.00163373023047862,5.67243492185134e-05,0.00173197968492203,-0.0226559607334491,0.00478900758458968,-0.0143611563153545
"115",115,"NM1703PAR","2","214","15","3",5.7,5.75430281222222,4.35,4.8,4.9,3.55,0.0574616159803445,0.426540445,0.265528180833752,0.515374203,0.298264110111365,0.529094304,-0.0678639850123692,0.494119625,0.076364895476268,0.406273093,0.134203139697562,0.451512136,0.230477577601911,0.487229494,0.0343950252697317,0.444671918,0.0807813763970752,0.448823363,0.132629616250235,0.387929285,0.23817386843429,0.475252158,0.0154535583607371,0.249718415,0.112356619092915,0.443136763,0.124108786938316,0.448042875,0.420637600025271,0.479526864,0.0108962456890912,0.389173002,0.205428272186352,0.462687509,0.355640197492938,0.527080066,0.154167708694583,0.447124873,0.113103067463062,0.445456719,0.27755213878449,0.497124148,0.209781311001783,0.195699581637429,0.14010849461888,0.348550176553791,0.166679247652397,0.18853301203017,0.209781311001783,0.195699581637429,0.14010849461888,0.348550176553791,0.166679247652397,0.18853301203017,0.0131628224138057,-0.000460650042508675,0.0123649531391585,-0.00268011549224971,0.0051854794131862,0.00630139827374299,-0.00129450559002579,0.00178205400047775,0.0017921024671449,-0.00614609820944269,0.00226577302423504,-0.00222166423019798,0.000525701464081081,5.13292904162747e-05,0.000614606402610022,-0.020656800349296,0.00449327013585955,-0.0128742282158644
"116",116,"SW_9812","2","215","15","4",6.25,6.10065695411111,4.75,5.25,5.4,4.35,0.0620571366142568,0.435053939,0.278135229241204,0.531148425,0.29731502081144,0.519368179,-0.0675901645006022,0.445778532,0.0774689282432864,0.408121724,0.129291912374357,0.446392782,0.225637231006891,0.487490045,0.0116327607655636,0.452399563,0.0891718652544219,0.445113372,0.139280632456588,0.377111802,0.235728829967041,0.461694635,0.0260799819494667,0.214358174,0.118526536106481,0.444344989,0.128058371474082,0.448054051,0.405503637996041,0.462819551,0.0117286352935553,0.326710951,0.211837775698942,0.461585833,0.36418514080861,0.526784487,0.173013845229607,0.453324262,0.142938163606765,0.448996426,0.283985728944078,0.52842079,0.230023367326516,0.2074788297719,0.152992034353949,0.381226755605709,0.183687334147539,0.231019324600349,0.230023367326516,0.2074788297719,0.152992034353949,0.381226755605709,0.183687334147539,0.231019324600349,-0.00025800402962435,-0.00325481497292553,-0.00589550890733199,-0.00616654250154991,0.0013299359599798,-0.00386302585811812,-0.00629624780083164,0.00229230406502735,-0.00232586071115776,-0.00766053616085596,-0.00384886323411069,-0.014326962804588,-0.00725462287529179,5.80520422598958e-05,-0.00715407378905391,0.00662420466513249,0.0020395819972062,0.0101568642950591
"117",117,"MESQUITE","3","216","15","5",5.55,5.23836830877778,4.55,4.85,4.85,3.65,0.0264537633638641,0.427133486,0.227449922741846,0.493474455,0.272227470762182,0.504981845,-0.0848636178496553,0.426505108,0.0687484291059556,0.405631939,0.0948109023745975,0.417609681,0.193861375388612,0.46167219,0.0125495859381602,0.434656939,0.0728754618651176,0.441285311,0.102878819412791,0.350634839,0.215231781092048,0.452917155,-0.0159781854510697,0.258890709,0.0876693366535721,0.437041338,0.0890155083367163,0.435422285,0.351699179105932,0.452697528,0.00807737040689667,0.322318466,0.183538398677566,0.437960396,0.306241253638533,0.474661157,0.155654848758551,0.437229665,0.111284043208262,0.420578561,0.261073517696492,0.473633757,0.204260750185946,0.178153030861211,0.146550264486415,0.35218090755956,0.164978439002882,0.193843801101442,0.204260750185946,0.178153030861211,0.146550264486415,0.35218090755956,0.164978439002882,0.193843801101442,-0.0156343512802035,-0.000380523310314477,-0.0162934369842523,-0.0145239553076509,-0.000771696885407852,-0.0158605735153791,-0.0122671763873594,-0.00128795439582904,-0.0144979788290186,-0.0283939454055002,-0.00519109789787275,-0.0373851906723891,-0.0197708434345428,1.3016329520442e-05,-0.0197482984905838,-0.0212770842323407,0.00409787648975406,-0.014179353979961
"118",118,"SW_8888","3","217","15","6",7.95,7.25311064944444,6,6.45,6.5,4.75,0.0828322505341063,0.479962549,0.299087600241952,0.5577483,0.374338708605763,0.573117925,-0.0728122101890999,0.447700577,0.0865928450022176,0.425924332,0.159331858501565,0.463921017,0.271900009984275,0.519687117,0.0144634168682457,0.441805119,0.0996772474926378,0.456379577,0.165421343285295,0.40608983,0.311653730859163,0.5087184,-0.0139429521934448,0.30369711,0.140185500551969,0.472916933,0.145476187243422,0.470102772,0.411907544900477,0.48598358,0.0369733376157482,0.340187238,0.245491792371829,0.48672983,0.353693569752546,0.550336388,0.190052796100665,0.466964286,0.147046184169643,0.483052413,0.258716905370225,0.517953731,0.292589723239329,0.246672927370344,0.193253096026041,0.468364299744157,0.221105124436853,0.252262480885438,0.292589723239329,0.246672927370344,0.193253096026041,0.468364299744157,0.221105124436853,0.252262480885438,0.0382302649344347,0.00772235592637166,0.0516057776945915,0.00707685581905275,0.0122036706595872,0.0282142333479272,0.00903859421648747,0.0121670954232678,0.0301126215780349,0.00898918709113366,0.0156481501389507,0.0360925780578233,0.0149671972014483,0.000163597170668578,0.0152505558117826,0.00248833498389166,0.00258560310087238,0.00696673090324015
"119",119,"NM1705PAR","4","218","15","7",5.95,6.42910478722222,5.05,5.5,5.25,3.45,0.0166743362057326,0.426554862,0.218445490856515,0.5125153,0.277069827176331,0.528016392,-0.0631334582110536,0.334619727,0.0816480307809627,0.405998648,0.13951223209122,0.448087864,0.237758837645361,0.507891921,0.0243899026364203,0.414866001,0.0894374699948595,0.448716966,0.137862890240346,0.389703053,0.302815077859607,0.524370543,-0.0131790230822291,0.288658308,0.145474733860314,0.467081328,0.172102764142327,0.453040445,0.400116777969631,0.506443261,0.0657441096615702,0.342507851,0.243660953017441,0.4913286,0.321650581533256,0.525399915,0.150544277256882,0.451259549,0.113776531077791,0.439170418,0.20463580276452,0.451305448,0.218982245694843,0.218649097591841,0.162654689155251,0.399380410634553,0.178584908198996,0.183222222958897,0.218982245694843,0.218649097591841,0.162654689155251,0.399380410634553,0.178584908198996,0.183222222958897,-0.0185842928503759,0.00286556088233289,-0.0136209958316825,-0.00475195488440582,0.00336186652786026,0.00107096872466777,-0.00241716879296539,0.0017412424234048,0.000598751539486838,-0.00313094187333433,0.00871740957470001,0.0119680543544525,-0.00485335666709279,-0.000105826563727044,-0.00503665365145747,-0.0199587873608441,0.0028008238199673,-0.0151076182228107
"120",120,"SW_1011","4","219","15","8",6.4,6.56684866322222,5.3,5.65,5.35,3.5,0.0061858183384317,0.433616087,0.213794158082744,0.505758537,0.27134172924484,0.519555063,-0.0586581651662559,0.371799248,0.0669862901152445,0.413270861,0.147862422697176,0.433974543,0.21952167281229,0.496446548,0.0223740028532917,0.413873875,0.0866880519461868,0.449546808,0.150997407140504,0.389735402,0.283437711452457,0.516348031,-0.000217986429492807,0.281823208,0.142838546498493,0.476398416,0.177332485912241,0.463985858,0.398456095786834,0.488507203,0.0729548614424694,0.348306014,0.230778549782527,0.475111367,0.292104258373683,0.491706829,0.145638319964596,0.425225681,0.10347826342609,0.440170524,0.193754376889907,0.430341352,0.235543928142353,0.223333664912327,0.17070690148967,0.410272603651859,0.181986525498025,0.185877617494534,0.235543928142353,0.223333664912327,0.17070690148967,0.410272603651859,0.181986525498025,0.185877617494534,-0.0126747873192782,0.00687305251975605,-0.000770311203992709,-0.00395420965151382,0.00430140296777835,0.00349603879994904,0.00726990823901737,0.00574089465976323,0.017213429427176,0.0189898195021334,0.0136989876788791,0.0427171620705262,0.0102679663520412,-1.96123530317166e-05,0.0102339967602827,-0.0231907946798328,0.00345217684355245,-0.0172114490162163
"121",121,"NM1715PAR","4","220","16","8",5.05,4.83210150722222,3.3,3.55,3.75,1.65,-0.00785135118452638,0.44708742,0.187024925281921,0.481010019,0.23296470409739,0.494002601,-0.0914847201445461,0.39764296,0.018720465746785,0.411628999,0.11809877373269,0.41902439,0.187131972839766,0.455956915,0.0106360874677542,0.428430356,0.0316687299273664,0.442499297,0.103319524477257,0.335176223,0.236252831670831,0.457065951,-0.0360767832316375,0.244458008,0.089402364351141,0.365692332,0.123811520646549,0.365588977,0.373006854888903,0.421044321,0.0301265736297,0.281285483,0.200382273388665,0.425541629,0.287995504037959,0.478897829,0.0604768923532376,0.440642165,0.0582096446423652,0.416781328,0.189761963931629,0.433821265,0.185858880799825,0.164336197494582,0.106289202814323,0.257781901409575,0.127560648713569,0.0876280196759944,0.185858880799825,0.164336197494582,0.106289202814323,0.257781901409575,0.127560648713569,0.0876280196759944,-0.00641579914879342,0.00568982688994661,0.00343927006780011,0.00101743264102258,0.0113549910162453,0.0206848539147031,0.0082564982695598,0.00714269684915693,0.0206280120612995,0.00601369881732569,0.0121472329507279,0.0270533233674204,0.00867321325548709,-7.59021903630903e-05,0.00854174680594695,-0.00263854981113398,0.00318120059910206,0.00287145123150123
"122",122,"MESQUITE","4","221","16","7",6.05,6.27050676922222,5,5.55,5.5,3.9,-0.00549460679784342,0.431619363,0.197123781321293,0.501664519,0.251550267809288,0.521682547,-0.0995879484550309,0.426367466,0.0589157328070314,0.399934641,0.122552431009108,0.419298992,0.212007914397056,0.479473576,0.00668019143614789,0.422442035,0.0671670630420084,0.44421439,0.123249123005,0.370089123,0.285756233368263,0.486371074,-0.0465199059168024,0.273544906,0.115362928376149,0.403678607,0.144939683929585,0.393726658,0.425711111017949,0.49421728,0.0678675068881706,0.327308369,0.247150062966532,0.450422927,0.308837164702812,0.507357616,0.16141345650738,0.439107344,0.119328007651282,0.450384636,0.237616508538305,0.454831704,0.222662619572068,0.213255296329732,0.161044246688368,0.403011141640321,0.187088951446568,0.207120773779623,0.222662619572068,0.213255296329732,0.161044246688368,0.403011141640321,0.187088951446568,0.207120773779623,-0.0295455696763253,0.00517770386900699,-0.0205775235478486,-0.0111667525506067,0.0118924920109797,0.0094316477510042,0.000262361259988032,0.00667593625453079,0.0118254219903971,-0.00819369244627975,0.0177285331734788,0.0225130276196708,0.00991187292656572,-1.89794087887362e-05,0.00987899962638966,-0.00786973741194673,0.00286065473181473,-0.00291493809518323
"123",123,"NM1712PAR","3","222","16","6",6.2,5.44693771344444,4.05,4.45,4.8,2.85,0.0259375490656599,0.450282687,0.218871850842151,0.507968169,0.329912385137524,0.547123723,-0.102128119388915,0.451962762,0.0401992839214935,0.410634465,0.111230052168875,0.426837048,0.225359161249707,0.488160447,0.00265361653918711,0.438470806,0.044209678926459,0.448743616,0.110649765413247,0.347679805,0.250273979656318,0.465579724,-0.0552076761431298,0.304464583,0.0725438259691301,0.427640596,0.0963869916731113,0.408956294,0.379143135723401,0.435075649,0.0192961824559282,0.323701788,0.209408577269455,0.434063535,0.323111753874589,0.527001358,0.115986719876459,0.450882031,0.102373063424611,0.440687891,0.24093797391859,0.482574871,0.228183180387904,0.185246322015256,0.130445839817578,0.323135059513411,0.163277630353368,0.151357488531263,0.228183180387904,0.185246322015256,0.130445839817578,0.323135059513411,0.163277630353368,0.151357488531263,0.00963612917094865,0.0107706754696491,0.0282914862346948,-0.00995856741164868,0.0124699207133988,0.0116399687359303,-0.00405492838293602,0.00787761040247084,0.00958949301675193,-0.00958824663242847,0.0125929069100148,0.0122233078553882,0.00558584804797091,7.65150907510938e-06,0.00559910085038566,-0.0118469079737781,0.0041805417273259,-0.00460599733052993
"124",124,"NUMEX_BILL_MELTON","3","223","16","5",7.2,6.32161319677778,4.7,5.25,4.95,3.8,0.0282401470208168,0.423962968,0.24440152583521,0.53079319,0.290167081370532,0.542854993,-0.122332955848756,0.467962607,0.0270899551124183,0.400471181,0.0936553902499153,0.376531055,0.210353079325212,0.475862451,-0.000469481840105772,0.434591369,0.0481450936618013,0.440118495,0.105388872342816,0.364605543,0.23775812907982,0.468211144,-0.0507295535338423,0.253455721,0.0828624811507426,0.430139883,0.0910917837626783,0.423517214,0.409950440069605,0.506522249,0.0213497812298982,0.323477445,0.202986002408215,0.443087165,0.326151210705064,0.519629659,0.1389375021923,0.44447094,0.110656597036053,0.426319155,0.273581294565898,0.497594489,0.264986919160147,0.214993388122601,0.151381591887066,0.381226755605709,0.168380056301911,0.201809984708351,0.264986919160147,0.214993388122601,0.151381591887066,0.381226755605709,0.168380056301911,0.201809984708351,0.00290115390213829,0.00591339278085684,0.0131434505989356,-0.0125552220844666,0.0164163067036433,0.0158786550746242,-0.0031938207931425,0.00754317562900901,0.00987134258962306,-0.00498260538441025,0.0137229847965882,0.0187863014109082,-0.00266205060014716,-4.52313889649874e-05,-0.00274039366358908,-0.00982283114438705,0.00447181711814197,-0.00207741672745556
"125",125,"NM1704PAR","2","224","16","4",6.85,6.40343321211111,4.9,5.05,5.25,3.75,0.0485426031882904,0.437986019,0.263367454161486,0.533091174,0.30851885418666,0.534885486,-0.0986915395792084,0.468041697,0.0590337650843756,0.410144889,0.122985734617155,0.39129695,0.231902949349849,0.497749657,-0.00508296728539864,0.448199519,0.0638048710565984,0.443388422,0.124257149074209,0.383519507,0.24235182062488,0.471927674,0.0250698176905897,0.211111959,0.0962642356944428,0.438522834,0.0964919888311421,0.44674931,0.420929046879186,0.461355567,0.00551708813808668,0.304465606,0.205667732377822,0.452098211,0.381652286839746,0.550190325,0.135687666820587,0.446778711,0.113464905034523,0.441133415,0.296055550249181,0.528498962,0.252105610589862,0.217776026314023,0.1578233617546,0.366703831582635,0.178584908198996,0.199154590172715,0.252105610589862,0.217776026314023,0.1578233617546,0.366703831582635,0.178584908198996,0.199154590172715,0.0120466337420054,0.00513450997225017,0.0209398658470493,-0.00661125870996622,0.0166839779828765,0.0222862387024574,-0.00158551616475221,0.0111598242933384,0.017743866430384,0.00244650340180046,0.00505042444259729,0.0111940950979406,0.0154904796426449,0.000225607594804226,0.0158812434577117,-0.0164487590240044,0.00707678054615153,-0.00419141561761821
"126",126,"NM1701PAR","2","225","16","3",6.2,5.80725856622222,4.4,4.8,4.75,3.4,0.0355416554504531,0.427292388,0.254042017407447,0.50948496,0.305154651584434,0.531755431,-0.10047992513865,0.475457769,0.0547099543358702,0.409138797,0.127436705790242,0.441135012,0.214869862159444,0.487161122,0.0322115994608908,0.436103993,0.0639040663300234,0.44891319,0.113243756748473,0.373823502,0.22509955592958,0.458280974,0.020002452407958,0.188806283,0.0942092814515042,0.43158398,0.102774785499601,0.43696404,0.42248515683593,0.462327544,0.0132347293314618,0.331102149,0.191724949249603,0.448010792,0.382014257053016,0.545369669,0.103180093415161,0.453259281,0.104854984568472,0.43066167,0.293071808559055,0.492685107,0.228183180387904,0.197500567654551,0.141718937085764,0.348550176553791,0.161576821703854,0.180566828423261,0.228183180387904,0.197500567654551,0.141718937085764,0.348550176553791,0.161576821703854,0.180566828423261,-0.000272034896148514,0.00564573123791455,0.00950665841106637,-0.00230766523150073,0.012388131013354,0.0191492070006839,0.00339449530112807,0.00395522099927255,0.0102451389970949,0.00257600104453649,0.0033358985867614,0.00835394686045544,0.00312675776992353,0.000130585768532734,0.00335293895477927,-0.00841124937867845,0.00691017588010605,0.00355752628259994
"127",127,"NM1702PAR","1","226","16","2",5.8,5.64202219244445,4.25,4.5,4.7,3.35,0.040602932289225,0.433354101,0.252598805946729,0.495712253,0.291769626975474,0.528959134,-0.101656701263619,0.524452631,0.0587545396106491,0.403785713,0.112237845660707,0.443052157,0.226726919381254,0.4794004,0.0384148111768795,0.331630143,0.0615799679917783,0.441211517,0.116382136866968,0.35859639,0.22271215009529,0.466265018,0.012299041485913,0.202945556,0.10169044041562,0.427423096,0.110901678810792,0.438621338,0.439799774278328,0.461820863,0.00918456892038084,0.344453337,0.20195783878685,0.440326456,0.380281662418996,0.548597934,0.125028903965525,0.443965839,0.11358518285319,0.435346228,0.301513215597431,0.489378911,0.213461684879007,0.191881000823464,0.136887609685113,0.326765790519179,0.15987601305434,0.177911433887625,0.213461684879007,0.191881000823464,0.136887609685113,0.326765790519179,0.15987601305434,0.177911433887625,-0.0193702123610529,0.00676163113430758,-0.00765872374557052,-0.0119186258248347,0.00691240722385792,5.4014637174183e-05,-0.00635513539314305,0.00140543207084943,-0.00392085565048264,-0.00892549883414968,-0.0001153783914974,-0.00912534006944546,0.00181348127108056,7.34120122411439e-05,0.00194063460561245,-0.0104716463994299,0.00436268378276441,-0.00291525646334577
"128",128,"SW_9813","1","227","16","1",6.7,6.38919694288889,4.95,5.1,5.1,3.95,0.101012828797168,0.436536772,0.305796837542698,0.52353083,0.300379714768757,0.521474307,-0.100100988613011,0.508482581,0.0792381530889736,0.400625432,0.13034838082598,0.454727339,0.27401109526599,0.498486817,0.00872449398278393,0.414593624,0.0880688292235592,0.441847473,0.156794858067839,0.385058605,0.260684941202797,0.480013229,0.029043979256026,0.215420558,0.159153334025769,0.442155058,0.156698965019529,0.458410693,0.466141663628356,0.47893998,0.0340355207384636,0.332001779,0.235309585844088,0.444370155,0.39831078335675,0.548520472,0.161954168173168,0.448786718,0.170764370083706,0.44615133,0.331951703567138,0.51088746,0.246585049774025,0.217291861329701,0.159433804221484,0.370334562588403,0.173482482250454,0.209776168315259,0.246585049774025,0.217291861329701,0.159433804221484,0.370334562588403,0.173482482250454,0.209776168315259,0.0099408598531356,-0.00486067269236613,0.00152192782778469,-0.0131927426596947,0.0104608940866154,0.00492605731174284,-0.00608215184344397,0.0069048105989657,0.00587733087834305,0.00256859298807558,-0.00243646490569366,-0.00165148800100304,-0.00320443649368123,-8.91263108037699e-05,-0.00335880779160995,0.000835505847481617,0.00370853974795701,0.00725888508476236
"129",129,"NUMEX_BILL_MELTON","1","228","17","1",7.25,6.31071247088889,4.75,5.2,4.95,3.4,0.0859773973711376,0.421178324,0.299337672717882,0.518748173,0.317802937560483,0.521429684,-0.154922840101005,0.550166488,0.0441568855782803,0.410865932,0.138973708768972,0.39105178,0.280115992062218,0.488794277,-0.00859930466345996,0.420283403,0.0618338274803711,0.415896007,0.124967871815276,0.35832682,0.275441399936996,0.479707213,0.0358213207612112,0.188772939,0.143196219993022,0.424816371,0.147938118358952,0.427312699,0.478522945831862,0.517565268,0.0380885604223831,0.310934256,0.237951554071062,0.438761268,0.395236987453037,0.569426482,0.106904727596786,0.435848135,0.13610838391484,0.429062146,0.343603142280941,0.511259006,0.266827106098759,0.214622662499425,0.152992034353949,0.377596024599941,0.168380056301911,0.180566828423261,0.266827106098759,0.214622662499425,0.152992034353949,0.377596024599941,0.168380056301911,0.180566828423261,0.0142639394446973,0.00204025525415238,0.0177977651898562,-0.0130399857400415,0.0262996206767323,0.0325122932927893,0.00351913458862736,0.0154669485809356,0.0303086752517958,0.0298712387713169,0.00614896231606792,0.0405215538700322,0.017729622953415,-4.59761141104677e-05,0.0176499899881891,0.00537771679231265,0.00564541783768698,0.0151558672744127
"130",130,"NUMEX_BILL_MELTON","1","229","17","2",7.35,6.61168818444444,4.65,5.3,5.55,3.55,0.065515870914902,0.428030256,0.288937683638602,0.518572195,0.338578504267933,0.549535056,-0.15566445007478,0.569700296,0.0453549312465466,0.413377615,0.143789267816301,0.410316558,0.261705733394459,0.493742945,0.0221612740065962,0.374658387,0.0617655236486778,0.428559504,0.114501032779591,0.370680444,0.266696340216624,0.478203955,0.0238083645830558,0.187170927,0.12367758633926,0.435786528,0.13070447219026,0.429847556,0.46676471249249,0.495983689,0.0349059669691681,0.323151567,0.22825181536148,0.453789015,0.411828311614281,0.602341988,0.114032902900778,0.451661939,0.107080951956091,0.47514067,0.344350642169042,0.524287045,0.270507479975983,0.224858623857027,0.149771149420182,0.384857486611478,0.188789760096082,0.18853301203017,0.270507479975983,0.224858623857027,0.149771149420182,0.384857486611478,0.188789760096082,0.18853301203017,0.00847208380014136,0.0105033440250403,0.0266644092213877,-0.0139456573287578,0.02620642971332,0.0314452102213418,0.00437435490435462,0.00993639352016368,0.0215846932500689,0.0224452876051944,0.00780558879483338,0.0359649639217566,0.0279931793626787,0.000165613183811969,0.0282800298101908,-0.0226913087895435,0.00752261334991995,-0.00966176031872398
